index,open_btc,high_btc,low_btc,close_btc,volume_btc,num_trades_btc,buy_volume_btc,open_eth,high_eth,low_eth,close_eth,volume_eth,num_trades_eth,buy_volume_eth,sum_volume,count,avg,min,max,open_keep,close_keep,high_keep,low_keep,vol_keep,volcon_keep,open,close,high,low,volume,volumeConverted,average,cnt
2020-08-24,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,656584,22780.41948800,390.72000000,410.42000000,387.44000000,407.68000000,717403.81877000,307676,374389.16218000,137218.07,61,2249.476557377049,34.5,22942.28,0.00233451,0.00188318,0.0024589,0.00171452,111431.36,257.3418518951,0.937955039617,0.795927450213,0.975556635218,0.779305296541,1319425.079887837,1254107.86227964,0.9504956980098108,538.0
2020-08-25,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,996668,33126.45198000,407.68000000,409.06000000,370.00000000,382.93000000,970445.38395000,411636,463076.75010000,7790271.09,335,23254.54056716418,1.75,1460000.0,0.00188182,0.00198316,0.00206374,0.00159189,121951.74,219.9159912020,0.802008794782,0.783972600863,0.810131000451,0.681691881347,2215602.4365853094,1641311.39910852,0.7407968920805631,892.0
2020-08-26,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,862654,25622.53674000,382.91000000,392.91000000,377.37000000,385.81000000,738690.77940000,351141,372284.31302000,1436967.39,223,6443.79995515695,5.0,100000.0,0.0019822,0.00200965,0.00239479,0.00181517,97481.74,212.5200028117,0.794429992544,0.78568316167,0.911888299224,0.770005655304,1628769.2833171515,1381488.48373192,0.8481793571882572,790.0
2020-08-27,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,959270,30793.18066800,385.81000000,397.10000000,371.48000000,383.27000000,877763.73658000,392116,441967.74994000,670782.0200000003,176,3811.261477272729,5.0,89021.77,0.00200872,0.00210601,0.00228152,0.00200193,80966.12,168.9419631222,0.784762232386,0.790339127394,0.853362051053,0.77707747756,1106803.1590411467,886113.95438472,0.8006066364613417,433.0
2020-08-28,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,719985,21714.20285900,383.31000000,398.00000000,379.75000000,395.11000000,732601.46905000,311832,376745.79555000,600773.3200000001,154,3901.125454545455,12.18,110000.0,0.0021044,0.00228691,0.00254102,0.00209923,93551.66,210.4274135587,0.790217105161,0.910321203759,0.976179267796,0.788595657993,1268047.880440261,1103147.28898272,0.8699571254357619,597.0
2020-08-29,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,611834,15709.30998500,395.10000000,405.69000000,391.88000000,398.65000000,659802.63344000,300090,335970.72742000,1405556.23,121,11616.167190082644,60.33,1000000.0,0.00228655,0.0022,0.00265705,0.0022,62131.38,149.7657555830,0.909414246949,0.972084750604,1.0122736929,0.90689285224,1039094.4772538019,1004776.45050799,0.9669731410405431,403.0
2020-08-30,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,756541,22258.11590200,398.65000000,429.89000000,398.30000000,428.94000000,894979.71788000,395838,454113.30749000,209388.77000000002,89,2352.6828089887645,50.0,15000.0,0.0022,0.00220081,0.00242609,0.00219805,51683.99,119.1677545342,0.971193352677,0.977093453091,0.992536133428,0.934341774379,924251.7617476744,891819.89677485,0.9649101399476926,313.0
2020-08-31,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,822062,26579.94028400,428.94000000,439.00000000,418.04000000,433.79000000,1040748.68881000,456201,521857.12047000,76056722.8,169,450039.7798816568,5.0,74979800.0,0.0021993,0.00218625,0.002346,0.002021,98054.12,213.7904320460,0.976475568195,0.975461116138,0.994127348989,0.889128596396,2018569.4358411604,1941004.93809953,0.9615745208639265,623.0
2020-09-01,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,1321492,37476.01938200,433.80000000,488.84000000,429.03000000,475.40000000,1751354.57719000,763508,869375.35063000,545681.5699999998,157,3475.678789808916,1.0,95000.0,0.0021856,0.00216427,0.00239099,0.0020528,49811.96,107.0888422825,0.975836859428,1.06332789305,1.09769438271,0.949114214016,1609289.0256957007,1604704.18739623,0.997151016239927,425.0
2020-09-02,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,1373524,39972.30988700,475.40000000,481.39000000,420.00000000,439.50000000,1880642.46853000,825133,930825.55373000,1800427.8899999994,277,6499.739675090251,17.0,200000.0,0.00240764,0.00292631,0.00308,0.00233,83108.64,222.6715324704,1.06128284822,1.21338383672,1.30495790154,1.05998919152,2339087.4744616174,2730298.6610117,1.1672494897353622,807.0
2020-09-03,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,1611610,54266.83286000,439.50000000,450.70000000,372.00000000,381.40000000,2408569.34151000,903066,1163309.47153000,1002234354.7099998,180,5567968.637277776,1.0,1000000000.0,0.00292517,0.00244785,0.00293636,0.00233079,63935.64,170.4259145819,1.21755752311,0.986755676826,1.26976077813,0.972522232719,1284314.836577206,1450917.12505796,1.1297207536158045,496.0
2020-09-04,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,1434860,42707.83466600,381.35000000,400.21000000,357.00000000,385.26000000,1806488.22474000,744610,898001.98862000,598646.4700000002,155,3862.235290322582,1.0,108469.87,0.00244751,0.00243079,0.00245422,0.00224722,90669.75,220.3814578130,0.988115820855,0.957616701478,1.07389342064,0.904455199843,985711.9798882083,973184.972604067,0.9872914121571678,408.0
2020-09-05,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,1476782,43478.13232300,385.30000000,395.00000000,308.42000000,335.01000000,2777166.51389000,1074986,1359142.30847000,79228662992.93999,140,565919021.3781427,100.0,79228162514.26,0.00243178,0.00227349,0.00243847,0.00227066,85131.90,199.8503730068,0.958242475517,0.777359172786,0.98186762238,0.756699926464,786357.4384987019,694173.083713093,0.8827704167692424,294.0
2020-09-06,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,1053192,28033.43882700,335.04000000,360.00000000,316.10000000,352.80000000,2017811.14721000,852597,1001126.65908000,178066.64,101,1763.0360396039605,32.96,11276.96,0.00227191,0.00222656,0.00243898,0.00211042,92852.70,212.2613431562,0.776497300947,0.851212772082,0.856947027644,0.738839971764,723523.0188229186,571979.18390137,0.7905473205702682,193.0
2020-09-07,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,927363,30576.70067300,352.85000000,358.51000000,323.00000000,353.59000000,1740618.42462000,708066,875520.99803000,128653.57999999999,53,2427.4260377358487,45.0,10498.0,0.0022281,0.00228206,0.00239724,0.00219537,80869.03,184.5558632572,0.851434516987,0.829076211319,0.861667121088,0.766350874367,770028.8969068239,630093.119199127,0.8182720437248349,148.0
2020-09-08,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,1048125,34410.81447000,353.59000000,356.58000000,325.38000000,337.39000000,1400246.82962000,554846,683844.91475000,435011.67,184,2364.193858695652,0.3,32743.05,0.00228363,0.00325762,0.00359813,0.00219623,123989.98,333.2178062699,0.829616467599,1.14158717061,1.55218620601,0.801581666446,3191542.461496697,2808816.35640546,0.8800811489402041,1025.0
2020-09-09,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,755560,23815.41242700,337.41000000,359.00000000,330.51000000,350.85000000,879760.56255000,381038,450864.78551000,2024984.07,348,5818.919741379311,6.02,1000000.0,0.00325922,0.00349168,0.00350414,0.00308738,91373.65,301.5522856962,1.14342086086,1.22188216241,1.25482527139,1.10396270939,1779310.1366998625,2077882.12289325,1.1678021048917069,864.0
2020-09-10,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,851877,27690.11249800,350.85000000,377.25000000,349.91000000,367.93000000,1134287.61137000,512819,564874.99855000,33348752.66999999,232,143744.62357758617,15.0,32730952.0,0.00349302,0.00411237,0.0041162,0.00320964,119820.62,430.1309265419,1.22188216241,1.47376704887,1.58058768688,1.21596433212,2235954.286207458,2896546.08609917,1.295440655458204,905.0
2020-09-11,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,637869,21231.61072700,367.93000000,375.27000000,355.49000000,373.63000000,844017.59966000,367615,423159.48329000,594944.2599999999,231,2575.5162770562765,8.34,40000.0,0.00411359,0.00307248,0.00411473,0.00307,89795.95,300.3436650332,1.47537122185,1.2046695906,1.4950882548,1.17696203734,1345906.9314716079,1737376.38053584,1.2908592265263108,664.0
2020-09-12,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,577724,17560.76888500,373.62000000,388.57000000,364.73000000,387.78000000,766542.31635000,318774,391980.78732000,148083.33,117,1265.669487179487,5.0,20701.63,0.00307282,0.00307675,0.00343444,0.00307,88030.59,278.6993205863,1.20422920419,1.22309000915,1.23326476521,1.15755689616,935204.8263725069,1123349.06965913,1.2011797180478645,398.0
2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,692439,20785.51732800,387.78000000,390.43000000,350.00000000,366.42000000,989195.69047000,430236,471379.94130000,176929.59999999995,84,2106.304761904761,15.01,10000.64,0.00307683,0.00307158,0.00334533,0.00307,93384.67,298.3294123078,1.2231744898,1.13948068127,1.27452841699,1.12280104094,889906.0359586724,1070579.5738728,1.20302541011478,384.0
2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,828957,31880.36315700,366.43000000,384.64000000,355.73000000,377.12000000,1042059.62265000,476828,520997.62714000,524182.42000000004,86,6095.144418604652,2.11,160305.91,0.00307065,0.00310615,0.00316785,0.00291,95895.23,293.9524122943,1.14057112108,1.17330236643,1.18598725816,1.09401268752,895523.492499301,1027501.43061534,1.1473751824731075,313.0
2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,893852,29744.08727700,377.12000000,382.47000000,362.34000000,364.06000000,883856.33005000,405048,425660.93557000,10358893.030000003,128,80928.85179687502,7.57,10000000.0,0.00310616,0.00268944,0.00311161,0.00244273,98675.51,276.6127478786,1.17330236643,0.999602022092,1.17823233655,0.961981874607,1130426.3495339756,1217107.45950246,1.076680015468694,400.0
2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,884153,31740.51169100,364.05000000,373.45000000,355.00000000,365.11000000,841709.98939000,371665,401737.07122000,263511.57999999996,107,2462.7250467289714,8.4,46788.07,0.00268831,0.00335692,0.0033642,0.00265192,91936.45,256.8812495079,0.999517170552,1.16670522803,1.16670522803,0.949903287168,1441077.0427415774,1447319.30558006,1.0043316648960052,452.0
2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,829137,27029.92703500,365.04000000,394.14000000,363.30000000,389.36000000,1256300.41100000,505247,649410.54624000,316462.01999999996,115,2751.8436521739127,11.0,32105.62,0.0033545,0.00253674,0.00335928,0.00252843,93634.10,274.3397499383,1.16670522803,1.03049820561,1.18382772227,1.02518473213,912035.5654680933,1031377.89028907,1.1308527094113106,345.0
2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,717371,23044.91988600,389.35000000,392.58000000,375.33000000,384.39000000,804194.47219000,323159,390631.14787000,3458499.1500000013,68,50860.28161764708,10.0,3000000.0,0.00253675,0.00278341,0.00294382,0.00253675,83867.63,223.7393704953,1.03049820561,1.06027970283,1.14391675599,1.01783957761,798152.3501700864,832194.231257388,1.0426508561680579,220.0
2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,620127,19923.05926700,384.40000000,388.72000000,377.00000000,385.25000000,570908.33553000,230924,275383.50997000,369234.9700000001,104,3550.3362500000007,2.0,200002.0,0.00278355,0.00278944,0.00294449,0.00276025,89335.19,249.9579599012,1.06137027789,1.08485832233,1.11088709735,1.05824893111,713656.2379383837,769012.743092667,1.077567464854224,278.0
2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,646329,19437.69436300,385.25000000,385.45000000,365.00000000,371.04000000,693164.40144000,275295,339273.53425000,189626.33000000005,74,2562.5179729729734,0.1,11591.26,0.00278836,0.00248456,0.00281508,0.0023711,120614.60,310.9122975457,1.0854956106,0.983511983728,1.08579135118,0.980159985681,661768.9410804431,693351.234030052,1.0477240483635357,223.0
2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,1028531,33628.93058900,371.04000000,376.80000000,331.00000000,340.36000000,1283946.03098000,472560,614255.13337000,244989.78000000006,84,2916.5450000000005,3.92,50000.0,0.00248486,0.00248474,0.00272071,0.00234755,89426.70,226.1751714727,0.983899478306,0.906164878998,1.00453007089,0.875164861131,823073.3153292676,779237.297330067,0.9467410530960244,276.0
2020-09-22,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,738576,21497.46158900,340.31000000,346.91000000,335.34000000,344.21000000,842731.12878000,286593,406238.87933000,1536192.6200000003,226,6797.312477876108,11.07,966000.0,0.00248342,0.00319451,0.00319977,0.00245603,97522.92,266.3663930756,0.906193323561,1.06703850245,1.09393679551,0.873882059712,2229759.1442152136,2067575.27309617,0.9272639506648931,901.0
2020-09-23,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,774391,25012.70681900,344.18000000,344.65000000,313.29000000,320.72000000,940904.49756000,323226,451952.70895000,79231512562.83005,284,278984199.1648945,0.36,79228162514.26,0.0031964,0.00223231,0.00319982,0.0022211,97845.88,264.8075979903,1.06716570237,0.770295268705,1.06733426236,0.707476365388,1907928.000100567,1864915.1143945,0.9774557081274556,1112.0
2020-09-24,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,789282,27946.80432500,320.72000000,353.10000000,316.67000000,348.97000000,1071705.09721000,371450,541195.93188000,1613353.0600000005,200,8066.765300000003,0.4,741452.02,0.00223363,0.00240876,0.00248402,0.00222158,83879.45,201.0732382240,0.770295268705,0.866868596019,0.873901327128,0.764454245635,1136556.5538014285,921978.762629509,0.8112035952331421,478.0
2020-09-25,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,733430,23566.33033700,348.97000000,358.00000000,337.58000000,351.92000000,860643.77924000,310536,428498.41778000,606397.1499999994,182,3331.8524725274697,2.14,99995.0,0.0024071,0.0030132,0.00310478,0.00236449,91038.79,244.2304602662,0.866929109068,1.0415990439,1.07903907514,0.825132918201,2333488.837117147,2129933.5633042,0.912767839050636,650.0
2020-09-26,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,502670,14314.53134500,351.93000000,356.40000000,345.88000000,353.92000000,530879.20755000,217834,265973.62355000,1671227.11,162,10316.216728395062,10.0,1117896.54,0.00301609,0.00267773,0.00302213,0.00255533,86367.49,237.3939957914,1.04121028722,0.950857302853,1.0513928045,0.933969634204,1144244.5196927628,1122065.00948991,0.9806164593134271,530.0
2020-09-27,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,516004,15101.03977000,353.95000000,362.14000000,347.24000000,357.49000000,569568.55041000,230526,278104.49527000,79228514126.21004,110,720259219.3291821,0.01,79228162514.26,0.00267849,0.00263609,0.00298073,0.0026344,94422.50,262.0471519929,0.950793494752,0.957103335073,1.01357657164,0.949184705963,878541.2019060383,858786.825244172,0.9775145700406443,304.0
2020-09-28,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,686664,25219.07331500,357.58000000,368.20000000,351.70000000,353.96000000,757758.43040000,261317,365322.52821000,1070062.5,82,13049.542682926829,1.0,750000.0,0.00263433,0.00243437,0.00264173,0.00240458,84130.99,213.1995593081,0.957103335073,0.871108168946,0.96192013897,0.871108168946,926953.2464055062,851081.066238798,0.9181488597608114,360.0
2020-09-29,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,587576,19896.07620900,353.91000000,360.63000000,350.45000000,359.79000000,585143.16892000,214988,296028.84893000,461316.12,197,2341.706192893401,0.35,48599.94,0.00243536,0.00240936,0.00249063,0.00225001,87318.12,206.9434016950,0.870566860195,0.849661622622,0.894628613355,0.785942519711,1104291.7184116447,943948.193312491,0.8547996671298203,476.0
2020-09-30,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,595383,18712.05971100,359.78000000,361.50000000,351.56000000,359.83000000,498943.23226000,173910,258138.87585000,87151817338.86002,168,518760817.49321437,5.0,79228162514.26,0.0024113,0.0021635,0.00242906,0.00214802,78258.98,175.6047465597,0.849822323077,0.781785494162,0.850282762523,0.777999133512,1145491.7994254974,930391.386495821,0.8122200324458398,512.0
2020-10-01,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,794855,28449.97510300,359.83000000,370.45000000,345.51000000,352.85000000,758349.31959000,288354,361455.09687000,426258.4400000002,138,3088.82927536232,10.0,163630.0,0.00216637,0.00228024,0.00251814,0.0021621,89313.51,200.0133824777,0.781933418979,0.833231120132,0.864351743192,0.781049653277,892263.0366194453,729078.867424334,0.8171120370363273,322.0
2020-10-02,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,777193,24123.90254500,352.83000000,354.55000000,334.24000000,345.60000000,733571.84211000,286023,359044.99342000,7923207864.69,118,67145829.36177966,19.78,7922816251.43,0.0022799,0.0024049,0.0024696,0.0021623,85917.75,198.5286043484,0.832797139105,0.806186233391,0.838145660585,0.771143241302,933541.6222869359,756224.403767455,0.8100596542389835,396.0
2020-10-03,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,381329,10752.46288200,345.60000000,351.00000000,343.70000000,345.95000000,303595.71901000,136755,157899.99434000,125951.67,83,1517.49,9.0,10000.0,0.00240587,0.00231259,0.00241085,0.00230254,89534.92,210.8615005982,0.806186233391,0.768904971035,0.81035492923,0.768904971035,592336.5942142272,473214.533860147,0.7988946461899703,208.0
2020-10-04,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,377553,12123.27565000,345.94000000,354.45000000,343.81000000,352.37000000,343932.91712000,138736,168705.23259000,78479.74999999999,63,1245.7103174603171,23.7,17550.78,0.00231454,0.00233349,0.0023396,0.00230253,86152.41,199.3210886238,0.768904971035,0.783476609106,0.794559690349,0.768294059619,691464.0201357551,544503.732015341,0.7874650251627535,210.0
2020-10-05,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,483340,15551.58438700,352.34000000,356.10000000,348.54000000,353.62000000,376740.30692000,145787,185554.40142000,404971.5200000001,215,1883.5884651162794,0.07,163630.0,0.00233352,0.00209075,0.00233738,0.00202684,102494.73,221.7074947107,0.79767391506359,0.73365045895922,0.81627068253908,0.71575254886832,612947.4250576,471641.76311843545,0.7694652817476381,543.0
2020-10-06,10792.20000000,10800.00000000,10791.32000000,10794.05000000,161.71976600,1745,79.82345900,353.63000000,355.10000000,353.63000000,354.41000000,4225.11539000,1629,2708.52212000,5581.61,13,429.3546153846154,37.92,2000.0,0.00208959,0.00208959,0.00209109,0.00208959,214.90,0.4492367898,0.73308030372091,0.73434412719177,0.73559341536401,0.72964277477822,825596.6298908233,605005.03902199,0.7328094824006195,
